Date	            Water Level	                 Soiloisture
June 15th 2019, 4:30:39 a	0.09	1908
June 15th 2019, 4:31:39 a	0.09	1832
June 15th 2019, 4:32:39 a	0.09	1877
June 15th 2019, 4:33:39 a	0.09	1875
June 15th 2019, 4:34:39 a		1892
June 15th 2019, 4:35:41 a		1874
June 15th 2019, 4:36:39 a	0.09	1832
June 15th 2019, 4:37:41 a	0.09	1844
June 15th 2019, 4:38:39 a	0.09	1864
June 15th 2019, 4:39:39 a	0.09	1828
June 15th 2019, 4:40:39 a	0.09	1869
June 15th 2019, 4:41:40 a	0.09	1893
June 15th 2019, 4:42:39 a	0.09	1873
June 15th 2019, 4:43:39 a		1890
June 15th 2019, 4:44:39 a	0.09	1860
June 15th 2019, 4:45:39 a	0.09	1859
June 15th 2019, 4:46:39 a	0.09	1878
June 15th 2019, 4:47:40 a	0.1	1844
June 15th 2019, 4:48:40 a	0.1	1866
June 15th 2019, 4:49:40 a	0.09	1897
June 15th 2019, 4:50:40 a	0.09	1812
June 15th 2019, 4:51:40 a	0.09	1873
June 15th 2019, 4:52:40 a	0.09	1808
June 15th 2019, 4:53:40 a	0.09	1926
June 15th 2019, 4:54:40 a	0.09	1868
June 15th 2019, 4:55:40 a	0.1	1917
June 15th 2019, 4:56:40 a	0.09	1861
June 15th 2019, 4:57:39 a	0.09	1865
June 15th 2019, 4:58:40 a	0.1	1887
June 15th 2019, 4:59:41 a	0.1	1826
June 15th 2019, 5:00:39 a	0.09	1896
June 15th 2019, 5:01:40 a	0.09	1833
June 15th 2019, 5:02:40 a	0.09	1879
June 15th 2019, 5:03:40 a	0.1	1863
June 15th 2019, 5:04:41 a		1831
June 15th 2019, 5:05:40 a	0.09	1920
June 15th 2019, 5:06:40 a	0.09	1874
June 15th 2019, 5:07:41 a		1868
June 15th 2019, 5:08:40 a	0.09	1836
June 15th 2019, 5:09:40 a	0.1	1869
June 15th 2019, 5:10:41 a	0.09	1866
June 15th 2019, 5:11:40 a	0.09	1867
June 15th 2019, 5:12:40 a	0.09	1858
June 15th 2019, 5:13:41 a		1825
June 15th 2019, 5:14:40 a	0.09	1848
June 15th 2019, 5:15:40 a	0.09	1797
June 15th 2019, 5:16:41 a	0.09	1887
June 15th 2019, 5:17:40 a	0.1	1890
June 15th 2019, 5:18:41 a	0.09	1888
June 15th 2019, 5:19:41 a	0.09	1866
June 15th 2019, 5:20:41 a	0.09	1866
June 15th 2019, 5:21:41 a	0.1	1875
June 15th 2019, 5:22:41 a	0.09	1874
June 15th 2019, 5:23:40 a	0.09	1858
June 15th 2019, 5:24:40 a	0.09	1856
June 15th 2019, 5:25:41 a	0.08	1866
June 15th 2019, 5:26:41 a	0.09	1868
June 15th 2019, 5:27:40 a	0.07	1888
June 15th 2019, 5:28:41 a	0.09	1903
June 15th 2019, 5:29:41 a	0.08	1907
June 15th 2019, 5:30:41 a	0.09	1872
June 15th 2019, 5:31:40 a		1885
June 15th 2019, 5:32:41 a	0.09	1882
June 15th 2019, 5:33:41 a	0.09	1856
June 15th 2019, 5:34:41 a	0.09	1911
June 15th 2019, 5:35:41 a	0.09	1837
June 15th 2019, 5:36:41 a	0.09	1854
June 15th 2019, 5:37:41 a	0.1	1827
June 15th 2019, 5:38:41 a		1860
June 15th 2019, 5:39:41 a		1854
June 15th 2019, 5:40:41 a	0.09	1868
June 15th 2019, 5:41:42 a	0.09	1864
June 15th 2019, 5:42:42 a	0.09	1885
June 15th 2019, 5:43:42 a	0.09	1882
June 15th 2019, 5:44:41 a	0.09	1851
June 15th 2019, 5:45:42 a	0.09	1851
June 15th 2019, 5:47:42 a	0.09	1877
June 15th 2019, 5:48:42 a	0.09	1865
June 15th 2019, 5:49:42 a	0.09	1862
June 15th 2019, 5:50:41 a	0.09	1888
June 15th 2019, 5:51:41 a	0.09	1827
June 15th 2019, 5:52:42 a	0.08	1869
June 15th 2019, 5:53:41 a	0.1	1865
June 15th 2019, 5:54:42 a	0.09	1845
June 15th 2019, 5:55:42 a	0.09	1867
June 15th 2019, 5:56:41 a	0.09	1836
June 15th 2019, 5:57:42 a	0.09	1880
June 15th 2019, 5:58:41 a	0.09	1858
June 15th 2019, 5:59:42 a	0.09	1874
June 15th 2019, 6:00:43 a	0.09	1861
June 15th 2019, 6:01:42 a	0.09	1907
June 15th 2019, 6:02:42 a		1878
June 15th 2019, 6:03:42 a	0.09	1860
June 15th 2019, 6:04:42 a	0.09	1869
June 15th 2019, 6:05:42 a	0.09	1899
June 15th 2019, 6:06:43 a	0.09	1864
June 15th 2019, 6:07:42 a	0.09	1864
June 15th 2019, 6:08:43 a	0.09	1864
June 15th 2019, 6:09:42 a	0.09	1824
June 15th 2019, 6:10:42 a	0.09	1873
June 15th 2019, 6:11:42 a	0.09	1904
June 15th 2019, 6:12:44 a	0.09	1859
June 15th 2019, 6:13:42 a		1866
June 15th 2019, 6:14:42 a	0.09	1871
June 15th 2019, 6:15:43 a	0.09	1881
June 15th 2019, 6:16:43 a	0.09	1908
June 15th 2019, 6:17:42 a	0.09	1862
June 15th 2019, 6:18:44 a		1861
June 15th 2019, 6:19:42 a	0.09	1838
June 15th 2019, 6:20:43 a	0.09	1855
June 15th 2019, 6:21:43 a	0.08	1868
June 15th 2019, 6:22:43 a	0.09	1817
June 15th 2019, 6:23:43 a	0.09	1876
June 15th 2019, 6:24:43 a		1883
June 15th 2019, 6:25:44 a	0.09	1827
June 15th 2019, 6:26:42 a	0.08	1859
June 15th 2019, 6:27:42 a	0.09	1863
June 15th 2019, 6:28:43 a		1859
June 15th 2019, 6:29:42 a	0.09	1877
June 15th 2019, 6:30:43 a	0.09	1848
June 15th 2019, 6:31:43 a	0.09	1860
June 15th 2019, 6:32:42 a		1883
June 15th 2019, 6:33:44 a		1889
June 15th 2019, 6:34:43 a		1912
June 15th 2019, 6:35:43 a		1825
June 15th 2019, 6:36:43 a		1876
June 15th 2019, 6:37:43 a		1867
June 15th 2019, 6:38:43 a	0.09	1814
June 15th 2019, 6:39:44 a	0.09	1881
June 15th 2019, 6:40:43 a	0.09	1881
June 15th 2019, 6:41:44 a	0.09	1905
June 15th 2019, 6:42:43 a	0.08	1871
June 15th 2019, 6:43:44 a	0.09	1859
June 15th 2019, 6:44:43 a	0.08	1866
June 15th 2019, 6:45:44 a	0.08	1902
June 15th 2019, 6:46:43 a	0.09	1871
June 15th 2019, 6:47:44 a	0.09	1886
June 15th 2019, 6:48:43 a	0.09	1871
June 15th 2019, 6:49:44 a	0.09	1925
June 15th 2019, 6:50:44 a	0.09	1909
June 15th 2019, 6:51:44 a	0.09	1879
June 15th 2019, 6:52:43 a	0.09	1818
June 15th 2019, 6:53:44 a	0.09	1887
June 15th 2019, 6:54:43 a	0.09	1861
June 15th 2019, 6:55:44 a	0.09	1885
June 15th 2019, 6:56:44 a	0.09	1875
June 15th 2019, 6:57:43 a	0.09	1875
June 15th 2019, 6:58:44 a		1904
June 15th 2019, 6:59:44 a	0.09	1850
June 15th 2019, 7:00:44 a	0.09	1917
June 15th 2019, 7:01:44 a	0.09	1933
June 15th 2019, 7:02:44 a	0.09	1871
June 15th 2019, 7:03:44 a		1863
June 15th 2019, 7:04:44 a	0.09	1854
June 15th 2019, 7:05:44 a	0.09	1866
June 15th 2019, 7:06:44 a	0.09	1841
June 15th 2019, 7:07:44 a	0.07	1870
June 15th 2019, 7:08:44 a	0.09	1867
June 15th 2019, 7:09:45 a		1857
June 15th 2019, 7:10:44 a	0.09	1875
June 15th 2019, 7:11:44 a	0.09	1802
June 15th 2019, 7:12:45 a	0.09	1833
June 15th 2019, 7:13:45 a	0.09	1863
June 15th 2019, 7:14:46 a		1842
June 15th 2019, 7:15:44 a		1857
June 15th 2019, 7:16:44 a	0.09	1875
June 15th 2019, 7:17:45 a	0.08	1909
June 15th 2019, 7:18:44 a	0.09	1862
June 15th 2019, 7:19:45 a	0.09	1900
June 15th 2019, 7:20:44 a	0.08	1860
June 15th 2019, 7:21:46 a	0.09	1879
June 15th 2019, 7:22:44 a	0.09	1869
June 15th 2019, 7:23:45 a	0.09	1818
June 15th 2019, 7:24:45 a	0.09	1932
June 15th 2019, 7:25:45 a	0.09	1845
June 15th 2019, 7:26:45 a	0.09	1854
June 15th 2019, 7:27:45 a	0.09	1884
June 15th 2019, 7:28:45 a	0.09	1888
June 15th 2019, 7:29:44 a	0.09	1899
June 15th 2019, 7:30:45 a	0.09	1904
June 15th 2019, 7:31:45 a	0.09	1865

June 15th 2019, 7:32:45 a	0.09	1847
June 15th 2019, 7:33:45 a	0.09	1826
June 15th 2019, 7:35:45 a	0.09	1886
June 15th 2019, 7:36:45 a	0.09	1860
June 15th 2019, 7:37:45 a	0.1	1873
June 15th 2019, 7:38:45 a	0.09	1924
June 15th 2019, 7:39:46 a	0.09	1860
June 15th 2019, 7:40:45 a	0.09	1874
June 15th 2019, 7:41:46 a	0.09	1861
June 15th 2019, 7:42:45 a	0.08	1868
June 15th 2019, 7:43:47 a	0.09	1869
June 15th 2019, 7:44:45 a	0.1	1856
June 15th 2019, 7:45:45 a	0.09	1868
June 15th 2019, 7:46:46 a	0.09	1859
June 15th 2019, 7:47:46 a	0.09	1857
June 15th 2019, 7:48:46 a	0.09	1856
June 15th 2019, 7:49:46 a	0.09	1895
June 15th 2019, 7:50:46 a	0.09	1879
June 15th 2019, 7:53:45 a	0.1	1888
June 15th 2019, 7:54:46 a	0.09	1871
June 15th 2019, 7:55:47 a	0.09	1871
June 15th 2019, 7:56:45 a	0.1	1904
June 15th 2019, 7:57:46 a	0.1	1870
June 15th 2019, 7:58:47 a	0.09	1851
June 15th 2019, 7:59:45 a	0.09	1809
June 15th 2019, 8:00:47 a	0.09	1806
June 15th 2019, 8:01:46 a	0.09	1870
June 15th 2019, 8:02:47 a	0.09	1858
June 15th 2019, 8:03:46 a	0.09	1869
June 15th 2019, 8:04:46 a	0.1	1860
June 15th 2019, 8:06:46 a	0.1	1863
June 15th 2019, 8:07:46 a	0.1	1872
June 15th 2019, 8:08:46 a	0.09	1890
June 15th 2019, 8:10:46 a	0.1	1859
June 15th 2019, 8:12:46 a	0.09	1890
June 15th 2019, 8:13:46 a	0.1	1852
June 15th 2019, 8:15:47 a	0.1	1869
June 15th 2019, 8:16:46 a	0.1	1858
June 15th 2019, 8:17:46 a	0.1	1868
June 15th 2019, 8:18:47 a	0.09	1860
June 15th 2019, 8:19:46 a		1873
June 15th 2019, 8:21:46 a	0.09	1858
June 15th 2019, 8:23:46 a	0.1	1858
June 15th 2019, 8:24:47 a	0.1	1831
June 15th 2019, 8:26:47 a	0.1	1863
June 15th 2019, 8:27:46 a	0.09	1856
June 15th 2019, 8:28:47 a	0.1	1803
June 15th 2019, 8:29:46 a	0.09	1859
June 15th 2019, 8:30:47 a	0.1	1866
June 15th 2019, 8:31:47 a	0.1	1839
June 15th 2019, 8:32:47 a	0.09	1860
June 15th 2019, 8:33:47 a	0.1	1833
June 15th 2019, 8:34:48 a	0.1	1865
June 15th 2019, 8:35:47 a	0.1	1939
June 15th 2019, 8:36:49 a	0.1	1825
June 15th 2019, 8:37:47 a	0.1	1873
June 15th 2019, 8:38:47 a	0.11	1882
June 15th 2019, 8:39:47 a		1850
June 15th 2019, 8:40:47 a	0.11	1874
June 15th 2019, 8:41:47 a	0.11	1924
June 15th 2019, 8:42:48 a	0.11	1894
June 15th 2019, 8:43:47 a		1882
June 15th 2019, 8:44:48 a		1835
June 15th 2019, 8:45:47 a	0.11	1857
June 15th 2019, 8:46:48 a		1908
June 15th 2019, 8:47:47 a	0.11	1938
June 15th 2019, 8:48:48 a	0.12	1878
June 15th 2019, 8:49:47 a	0.11	1873
June 15th 2019, 8:50:48 a	0.11	1866
June 15th 2019, 8:51:47 a	0.11	2023
June 15th 2019, 8:52:49 a	0.11	1874
June 15th 2019, 8:53:47 a	0.12	1892
June 15th 2019, 8:54:48 a		1860
June 15th 2019, 8:55:47 a	0.11	1897
June 15th 2019, 8:56:48 a	0.11	1896
June 15th 2019, 8:57:47 a	0.11	1862
June 15th 2019, 8:58:48 a	0.11	1863
June 15th 2019, 8:59:48 a	0.1	1834
June 15th 2019, 9:00:48 a	0.1	1867
June 15th 2019, 9:01:48 a	0.1	1869
June 15th 2019, 9:02:48 a	0.11	1827
June 15th 2019, 9:03:48 a	0.11	1858
June 15th 2019, 9:04:48 a	0.1	1875
June 15th 2019, 9:05:48 a	0.11	1846
June 15th 2019, 9:06:48 a		1913
June 15th 2019, 9:07:48 a	0.11	1875
June 15th 2019, 9:08:48 a	0.11	1817
June 15th 2019, 9:09:48 a	0.11	1871
June 15th 2019, 9:10:48 a		1928
June 15th 2019, 9:11:48 a		1879
June 15th 2019, 9:12:49 a	0.11	1867
June 15th 2019, 9:13:48 a	0.12	1868
June 15th 2019, 9:14:49 a		1865
June 15th 2019, 9:15:48 a	0.12	1896
June 15th 2019, 9:16:49 a		1850
June 15th 2019, 9:17:48 a	0.11	1870
June 15th 2019, 9:18:49 a	0.12	2023
June 15th 2019, 9:19:48 a	0.11	1846
June 15th 2019, 9:20:49 a	0.1	1858
June 15th 2019, 9:21:48 a	0.11	1881
June 15th 2019, 9:22:49 a		1855
June 15th 2019, 9:23:48 a	0.12	1858
June 15th 2019, 9:24:49 a		1837
June 15th 2019, 9:25:48 a	0.12	1868
June 15th 2019, 9:26:49 a		1863
June 15th 2019, 9:27:48 a	0.12	1878
June 15th 2019, 9:28:50 a	0.11	1899
June 15th 2019, 9:29:48 a		1785
June 15th 2019, 9:30:49 a	0.11	1848
June 15th 2019, 9:31:49 a	0.12	1901
June 15th 2019, 9:32:49 a	0.12	1846
June 15th 2019, 9:33:49 a	0.12	1867
June 15th 2019, 9:34:50 a	0.12	1899
June 15th 2019, 9:35:49 a	0.12	1861
June 15th 2019, 9:36:50 a	0.12	1855
June 15th 2019, 9:37:49 a		1823
June 15th 2019, 9:38:50 a	0.12	1860
June 15th 2019, 9:39:49 a	0.12	1860
June 15th 2019, 9:40:50 a	0.11	1892
June 15th 2019, 9:41:49 a	0.12	1829
June 15th 2019, 9:43:50 a	0.12	1878
June 15th 2019, 9:45:49 a	0.12	1885
June 15th 2019, 9:46:50 a	0.11	1845
June 15th 2019, 9:47:49 a	0.12	1849
June 15th 2019, 9:48:50 a	0.12	1852
June 15th 2019, 9:49:49 a	0.12	1857
June 15th 2019, 9:50:50 a		1863
June 15th 2019, 9:51:49 a	0.12	1888
June 15th 2019, 9:52:54 a	0.12	1820
June 15th 2019, 9:53:49 a	0.11	1864
June 15th 2019, 9:54:50 a	0.13	1855
June 15th 2019, 9:55:49 a	0.12	1825
June 15th 2019, 9:56:50 a	0.12	1947
June 15th 2019, 9:57:50 a		1885
June 15th 2019, 9:58:50 a	0.12	1837
June 15th 2019, 9:59:49 a	0.12	1835
June 15th 2019, 10:00:50 a		1930
June 15th 2019, 10:01:50 a	0.12	1893
June 15th 2019, 10:02:50 a	0.13	1904
June 15th 2019, 10:03:50 a		1813
June 15th 2019, 10:04:53 a	0.12	1920
June 15th 2019, 10:05:50 a	0.11	1857
June 15th 2019, 10:06:53 a	0.12	1844
June 15th 2019, 10:07:50 a	0.11	1869
June 15th 2019, 10:08:53 a	0.12	1884
June 15th 2019, 10:09:50 a	0.12	1862
June 15th 2019, 10:10:50 a		1884
June 15th 2019, 10:11:50 a	0.13	1847
June 15th 2019, 10:12:54 a	0.12	1866
June 15th 2019, 10:13:50 a		1871
June 15th 2019, 10:14:54 a	0.12	1835
June 15th 2019, 10:15:50 a	0.12	1852
June 15th 2019, 10:16:54 a	0.12	1870
June 15th 2019, 10:17:50 a	0.13	1849
June 15th 2019, 10:18:54 a	0.12	1862
June 15th 2019, 10:19:50 a	0.12	1862
June 15th 2019, 10:20:51 a	0.13	1868
June 15th 2019, 10:21:50 a	0.13	1878
June 15th 2019, 10:23:51 a	0.13	1824
June 15th 2019, 10:24:51 a		1883
June 15th 2019, 10:25:50 a	0.13	1858
June 15th 2019, 10:26:54 a	0.12	1850
June 15th 2019, 10:27:51 a	0.13	1879
June 15th 2019, 10:28:54 a	0.13	1854
June 15th 2019, 10:29:51 a	0.13	1862
June 15th 2019, 10:30:54 a	0.12	1814
June 15th 2019, 10:31:51 a	0.12	1860
June 15th 2019, 10:32:54 a	0.13	1879
June 15th 2019, 10:33:51 a		1918
June 15th 2019, 10:34:51 a	0.13	1892
June 15th 2019, 10:35:51 a	0.13	1837
June 15th 2019, 10:36:54 a	0.13	1859
June 15th 2019, 10:37:51 a	0.12	1875
June 15th 2019, 10:38:55 a	0.13	1829
June 15th 2019, 10:39:51 a	0.13	2011
June 15th 2019, 10:40:55 a	0.13	1860
June 15th 2019, 10:41:51 a		1853
June 15th 2019, 10:42:52 a	0.13	1879
June 15th 2019, 10:43:51 a		1862
June 15th 2019, 10:44:54 a	0.13	1881
June 15th 2019, 10:45:51 a	0.12	1897
June 15th 2019, 10:46:52 a		1770
June 15th 2019, 10:47:51 a	0.13	1867
June 15th 2019, 10:48:55 a		1878
June 15th 2019, 10:49:51 a	0.12	1843
June 15th 2019, 10:51:51 a	0.12	1844
June 15th 2019, 10:52:55 a		1861
June 15th 2019, 10:53:51 a	0.13	1846
June 15th 2019, 10:54:56 a	0.13	1870
June 15th 2019, 10:55:51 a		1817
June 15th 2019, 10:56:52 a		1850
June 15th 2019, 10:57:51 a		1847
June 15th 2019, 10:59:52 a	0.13	1854
June 15th 2019, 11:00:55 a	0.12	1884
June 15th 2019, 11:01:52 a	0.13	1868
June 15th 2019, 11:02:55 a		1882
June 15th 2019, 11:03:52 a	0.13	1886
June 15th 2019, 11:04:55 a	0.13	1864
June 15th 2019, 11:05:52 a	0.13	1871
June 15th 2019, 11:06:55 a	0.12	1837
June 15th 2019, 11:07:52 a		1872
June 15th 2019, 11:08:53 a	0.13	1822
June 15th 2019, 11:09:52 a	0.12	1870
June 15th 2019, 11:10:56 a		1860
June 15th 2019, 11:11:52 a		1840
June 15th 2019, 11:12:56 a	0.12	1798
June 15th 2019, 11:13:52 a	0.13	1921
June 15th 2019, 11:14:53 a	0.13	1862
June 15th 2019, 11:15:53 a	0.13	1927
June 15th 2019, 11:17:53 a	0.13	1905
June 15th 2019, 11:18:53 a	0.14	1878
June 15th 2019, 11:19:52 a		1862
June 15th 2019, 11:20:53 a		1835
June 15th 2019, 11:21:52 a	0.13	1860
June 15th 2019, 11:23:52 a	0.12	1879
June 15th 2019, 11:24:56 a	0.13	1794
June 15th 2019, 11:25:52 a	0.13	1874
June 15th 2019, 11:26:56 a	0.13	1856
June 15th 2019, 11:27:53 a	0.13	1857
June 15th 2019, 11:28:56 a	0.13	1930
June 15th 2019, 11:29:53 a		1832
June 15th 2019, 11:30:56 a		1834
June 15th 2019, 11:31:53 a		1817
June 15th 2019, 11:33:53 a	0.13	1869
June 15th 2019, 11:34:56 a	0.14	1891
June 15th 2019, 11:35:53 a	0.14	1864
June 15th 2019, 11:36:54 a	0.14	1863
June 15th 2019, 11:37:53 a	0.14	1831
June 15th 2019, 11:38:54 a		1865
June 15th 2019, 11:39:54 a	0.13	1864
June 15th 2019, 11:40:56 a		1823
June 15th 2019, 11:41:53 a		1731
June 15th 2019, 11:42:57 a		1870
June 15th 2019, 11:43:53 a	0.13	1895
June 15th 2019, 11:44:57 a	0.13	1936
June 15th 2019, 11:45:53 a	0.14	1877
June 15th 2019, 11:46:56 a	0.14	1865
June 15th 2019, 11:47:53 a	0.13	1850
June 15th 2019, 11:48:57 a	0.14	1847
June 15th 2019, 11:49:53 a	0.14	1893
June 15th 2019, 11:50:57 a	0.14	1865
June 15th 2019, 11:51:53 a	0.14	1888
June 15th 2019, 11:52:57 a	0.14	1860
June 15th 2019, 11:53:53 a		1901
June 15th 2019, 11:54:58 a	0.15	1871
June 15th 2019, 11:55:53 a		1850
June 15th 2019, 11:56:57 a	0.14	1912
June 15th 2019, 11:57:54 a		1871
June 15th 2019, 11:58:57 a	0.14	1853
June 15th 2019, 11:59:53 a	0.14	1856
June 15th 2019, 12:00:57 p		1851
June 15th 2019, 12:01:54 p	0.14	1834
June 15th 2019, 12:03:00 p		1859
June 15th 2019, 12:03:54 p	0.13	1820
June 15th 2019, 12:04:58 p		1824
June 15th 2019, 12:05:54 p	0.14	1873
June 15th 2019, 12:06:58 p	0.14	1862
June 15th 2019, 12:07:54 p	0.14	1843
June 15th 2019, 12:08:58 p	0.14	1854
June 15th 2019, 12:09:54 p	0.15	1899
June 15th 2019, 12:10:54 p	0.15	1834
June 15th 2019, 12:11:54 p	0.14	1859
June 15th 2019, 12:12:58 p	0.14	1861
June 15th 2019, 12:13:54 p	0.14	1857
June 15th 2019, 12:14:55 p		1855
June 15th 2019, 12:15:55 p	0.14	1833
June 15th 2019, 12:16:57 p	0.14	1886
June 15th 2019, 12:17:54 p	0.14	1864
June 15th 2019, 12:19:55 p	0.14	1876
June 15th 2019, 12:20:58 p	0.14	1901
June 15th 2019, 12:21:54 p		1868
June 15th 2019, 12:22:54 p		1849
June 15th 2019, 12:23:56 p	0.13	1858
June 15th 2019, 12:24:55 p	0.14	1891
June 15th 2019, 12:25:55 p	0.14	1803
June 15th 2019, 12:26:58 p	0.14	1828
June 15th 2019, 12:27:54 p	0.14	1820
June 15th 2019, 12:28:58 p	0.13	1837
June 15th 2019, 12:29:55 p		1834
June 15th 2019, 12:30:58 p	0.14	1910
June 15th 2019, 12:31:55 p		1830
June 15th 2019, 12:32:55 p		1857
June 15th 2019, 12:33:55 p	0.14	1876
June 15th 2019, 12:34:58 p	0.15	1848
June 15th 2019, 12:35:55 p		1823
June 15th 2019, 12:36:55 p	0.14	1862
June 15th 2019, 12:37:55 p		1841
June 15th 2019, 12:38:59 p		1931
June 15th 2019, 12:39:55 p	0.15	1849
June 15th 2019, 12:40:59 p	0.14	1847
June 15th 2019, 12:41:55 p		1860
June 15th 2019, 12:42:55 p		1850
June 15th 2019, 12:43:56 p	0.15	1854
June 15th 2019, 12:44:59 p	0.14	1857
June 15th 2019, 12:45:55 p	0.15	1870
June 15th 2019, 12:47:00 p	0.14	1918
June 15th 2019, 12:47:55 p	0.14	1857
June 15th 2019, 12:49:00 p		1819
June 15th 2019, 12:49:55 p	0.15	1851
June 15th 2019, 12:51:59 p	0.14	1816
June 15th 2019, 12:52:55 p	0.14	1889
June 15th 2019, 12:53:55 p		1826
June 15th 2019, 12:54:56 p		1861
June 15th 2019, 12:55:56 p	0.15	1852
June 15th 2019, 12:56:59 p	0.14	1840
June 15th 2019, 12:57:55 p	0.14	1878
June 15th 2019, 12:58:59 p	0.15	1812
June 15th 2019, 12:59:56 p	0.14	1862
June 15th 2019, 1:00:56 p		1810
June 15th 2019, 1:01:56 p		1829
June 15th 2019, 1:03:56 p		1877
June 15th 2019, 1:04:59 p		1863
June 15th 2019, 1:05:56 p	0.14	1877
June 15th 2019, 1:06:56 p	0.14	1865
June 15th 2019, 1:07:56 p		1856
June 15th 2019, 1:08:56 p		1912
June 15th 2019, 1:09:56 p		1856
June 15th 2019, 1:10:59 p	0.15	1877
June 15th 2019, 1:11:56 p	0.15	1870
June 15th 2019, 1:12:56 p	0.14	1911
June 15th 2019, 1:13:56 p		1851
June 15th 2019, 1:15:00 p	0.15	1851
June 15th 2019, 1:15:56 p	0.15	1861
June 15th 2019, 1:16:56 p		1851
June 15th 2019, 1:17:57 p		1870
June 15th 2019, 1:18:57 p	0.15	1861
June 15th 2019, 1:19:57 p	0.15	1780
June 15th 2019, 1:20:58 p	0.15	1874
June 15th 2019, 1:21:56 p	0.16	1894
June 15th 2019, 1:22:57 p	0.14	1824
June 15th 2019, 1:23:57 p		1822
June 15th 2019, 1:24:57 p	0.15	1880
June 15th 2019, 1:25:57 p	0.14	1842
June 15th 2019, 1:26:57 p	0.15	1849
June 15th 2019, 1:27:57 p	0.15	1875
June 15th 2019, 1:28:57 p		1858
June 15th 2019, 1:29:57 p	0.14	1868
June 15th 2019, 1:30:57 p	0.15	1807
June 15th 2019, 1:31:58 p	0.15	1850
June 15th 2019, 1:32:57 p		1863
June 15th 2019, 1:33:57 p	0.15	1890
June 15th 2019, 1:35:00 p	0.14	1895
June 15th 2019, 1:35:57 p		1853
June 15th 2019, 1:36:58 p	0.15	1865
June 15th 2019, 1:37:58 p		1784
June 15th 2019, 1:38:59 p		1908
June 15th 2019, 1:39:57 p	0.14	1880
June 15th 2019, 1:40:57 p	0.15	1891
June 15th 2019, 1:41:57 p	0.13	1855
June 15th 2019, 1:42:57 p	0.15	1886
June 15th 2019, 1:43:59 p	0.15	1756
June 15th 2019, 1:44:57 p		1861
June 15th 2019, 1:45:58 p	0.15	1788
June 15th 2019, 1:47:01 p	0.13	1858
June 15th 2019, 1:47:57 p	0.15	1861
June 15th 2019, 1:48:59 p		1849
June 15th 2019, 1:49:58 p	0.15	1885
June 15th 2019, 1:50:59 p		1862
June 15th 2019, 1:51:57 p	0.15	1907
June 15th 2019, 1:52:57 p	0.15	1861
June 15th 2019, 1:53:57 p	0.15	1874
June 15th 2019, 1:55:01 p	0.14	1864
June 15th 2019, 1:55:58 p		1868
June 15th 2019, 1:57:01 p	0.14	1835
June 15th 2019, 1:57:58 p		1881
June 15th 2019, 1:58:58 p	0.15	1808
June 15th 2019, 1:59:58 p	0.15	1873
June 15th 2019, 2:00:59 p		1879
June 15th 2019, 2:01:58 p	0.14	1892
June 15th 2019, 2:02:58 p	0.14	1860
June 15th 2019, 2:03:58 p		1845
June 15th 2019, 2:04:58 p	0.15	1860
June 15th 2019, 2:05:59 p	0.14	1859
June 15th 2019, 2:06:58 p	0.14	1827
June 15th 2019, 2:07:59 p	0.15	1863
June 15th 2019, 2:08:59 p	0.15	1847
June 15th 2019, 2:09:58 p		1908
June 15th 2019, 2:11:02 p	0.15	1852
June 15th 2019, 2:11:58 p	0.15	1860
June 15th 2019, 2:13:02 p	0.14	1861
June 15th 2019, 2:13:58 p	0.15	1836
June 15th 2019, 2:15:01 p		1853
June 15th 2019, 2:15:58 p	0.14	1849
June 15th 2019, 2:16:59 p	0.15	1811
June 15th 2019, 2:17:59 p	0.15	1880
June 15th 2019, 2:18:59 p	0.15	1898
June 15th 2019, 2:19:59 p	0.15	1855
June 15th 2019, 2:20:58 p	0.15	1835
June 15th 2019, 2:21:58 p	0.15	1855
June 15th 2019, 2:22:59 p	0.15	1861
June 15th 2019, 2:23:59 p		1888
June 15th 2019, 2:24:59 p	0.16	1844
June 15th 2019, 2:25:59 p	0.16	1904
June 15th 2019, 2:26:59 p		1841
June 15th 2019, 2:27:59 p		1853
June 15th 2019, 2:29:59 p	0.15	1806
June 15th 2019, 2:31:03 p	0.16	1782
June 15th 2019, 2:31:59 p		1882
June 15th 2019, 2:32:59 p	0.15	1790
June 15th 2019, 2:33:59 p		1805
June 15th 2019, 2:34:59 p	0.15	1874
June 15th 2019, 2:35:59 p	0.15	1855
June 15th 2019, 2:37:02 p	0.15	1824
June 15th 2019, 2:37:59 p		1851
June 15th 2019, 2:39:00 p		1857
June 15th 2019, 2:39:59 p	0.15	1895
June 15th 2019, 2:40:59 p	0.14	1854
June 15th 2019, 2:41:59 p	0.15	1805
June 15th 2019, 2:43:00 p	0.16	1849
June 15th 2019, 2:44:00 p		1852
June 15th 2019, 2:45:00 p	0.15	1815
June 15th 2019, 2:46:00 p	0.15	1881
June 15th 2019, 2:47:00 p	0.15	1865
June 15th 2019, 2:48:00 p	0.15	1833
June 15th 2019, 2:49:00 p		1871
June 15th 2019, 2:50:02 p	0.15	1795
June 15th 2019, 2:50:59 p	0.15	1910
June 15th 2019, 2:52:00 p	0.14	1844
June 15th 2019, 2:52:59 p	0.14	1871
June 15th 2019, 2:54:00 p	0.15	1878
June 15th 2019, 2:55:03 p		1870
June 15th 2019, 2:56:00 p	0.15	1851
