Date	Water Level	Soiloisture
June 30th 2019, 4:49:03 a	0.32	1781
June 30th 2019, 4:50:03 a	0.31	1807
June 30th 2019, 4:51:03 a	0.31	1770
June 30th 2019, 4:52:03 a	0.31	1778
June 30th 2019, 4:53:03 a	0.32	1815
June 30th 2019, 4:54:03 a	0.31	1785
June 30th 2019, 4:55:03 a	0.31	1786
June 30th 2019, 4:56:03 a	0.32	1800
June 30th 2019, 4:57:04 a	0.28	1836
June 30th 2019, 4:58:04 a	0.31	1810
June 30th 2019, 4:59:03 a	0.31	1886
June 30th 2019, 5:00:03 a	0.31	1791
June 30th 2019, 5:01:04 a	0.32	1798
June 30th 2019, 5:02:03 a	0.32	1783
June 30th 2019, 5:03:04 a	0.32	1801
June 30th 2019, 5:04:05 a	0.32	1798
June 30th 2019, 5:05:03 a	0.32	1840
June 30th 2019, 5:06:04 a	0.32	1760
June 30th 2019, 5:07:04 a	0.32	1796
June 30th 2019, 5:08:04 a	0.32	1791
June 30th 2019, 5:09:04 a	0.32	1807
June 30th 2019, 5:10:04 a	0.29	1726
June 30th 2019, 5:11:04 a	0.32	1725
June 30th 2019, 5:12:04 a	0.32	1796
June 30th 2019, 5:14:04 a	0.29	1740
June 30th 2019, 5:15:04 a	0.31	1756
June 30th 2019, 5:16:04 a	0.31	1802
June 30th 2019, 5:17:04 a	0.32	1766
June 30th 2019, 5:19:09 a	0.32	1783
June 30th 2019, 5:20:04 a	0.29	1789
June 30th 2019, 5:21:04 a	0.32	1788
June 30th 2019, 5:22:04 a	0.32	1794
June 30th 2019, 5:23:05 a	0.31	1829
June 30th 2019, 5:24:04 a	0.29	1808
June 30th 2019, 5:25:04 a	0.32	1798
June 30th 2019, 5:26:04 a	0.31	1817
June 30th 2019, 5:27:04 a	0.32	1788
June 30th 2019, 5:28:05 a	0.31	1805
June 30th 2019, 5:29:04 a	0.31	1796
June 30th 2019, 5:30:05 a	0.32	1799
June 30th 2019, 5:31:04 a	0.31	1774
June 30th 2019, 5:32:06 a	0.31	1785
June 30th 2019, 5:33:04 a	0.32	1877
June 30th 2019, 5:34:06 a	0.32	1857
June 30th 2019, 5:35:05 a	0.32	1832
June 30th 2019, 5:36:05 a	0.32	1780
June 30th 2019, 5:37:05 a	0.32	1755
June 30th 2019, 5:38:09 a	0.31	1773
June 30th 2019, 5:39:05 a	0.31	1789
June 30th 2019, 5:40:05 a	0.32	1796
June 30th 2019, 5:41:05 a	0.32	1815
June 30th 2019, 5:42:05 a	0.32	1794
June 30th 2019, 5:43:06 a	0.31	1799
June 30th 2019, 5:44:05 a	0.31	1793
June 30th 2019, 5:45:06 a	0.32	1757
June 30th 2019, 5:46:05 a	0.31	1834
June 30th 2019, 5:47:05 a	0.32	1789
June 30th 2019, 5:48:05 a	0.32	1792
June 30th 2019, 5:49:05 a	0.31	1801
June 30th 2019, 5:50:05 a	0.32	1822
June 30th 2019, 5:51:05 a	0.31	1765
June 30th 2019, 5:52:06 a	0.32	1824
June 30th 2019, 5:53:05 a	0.31	1802
June 30th 2019, 5:54:05 a	0.32	1774
June 30th 2019, 5:55:05 a	0.31	1790
June 30th 2019, 5:56:06 a	0.31	1782
June 30th 2019, 5:57:05 a	0.32	1787
June 30th 2019, 5:58:06 a	0.32	1796
June 30th 2019, 5:59:05 a	0.32	1797
June 30th 2019, 6:00:05 a	0.32	1781
June 30th 2019, 6:01:06 a	0.32	1787
June 30th 2019, 6:02:06 a	0.32	1788
June 30th 2019, 6:03:06 a	0.32	1790
June 30th 2019, 6:04:06 a	0.31	1836
June 30th 2019, 6:05:10 a	0.32	1852
June 30th 2019, 6:06:06 a	0.32	1780
June 30th 2019, 6:07:06 a	0.31	1763
June 30th 2019, 6:08:06 a	0.29	1789
June 30th 2019, 6:09:06 a	0.31	1778
June 30th 2019, 6:10:06 a	0.32	1809
June 30th 2019, 6:11:06 a	0.32	1757
June 30th 2019, 6:12:07 a	0.32	1804
June 30th 2019, 6:13:06 a	0.32	1795
June 30th 2019, 6:14:06 a	0.32	1792
June 30th 2019, 6:15:07 a	0.31	1797
June 30th 2019, 6:16:06 a	0.32	1837
June 30th 2019, 6:17:07 a	0.32	1774
June 30th 2019, 6:19:06 a	0.32	1821
June 30th 2019, 6:20:07 a	0.31	1846
June 30th 2019, 6:21:06 a	0.32	1723
June 30th 2019, 6:22:07 a	0.31	1754
June 30th 2019, 6:23:06 a	0.32	1794
June 30th 2019, 6:24:06 a	0.31	1788
June 30th 2019, 6:25:07 a	0.31	1785
June 30th 2019, 6:26:06 a	0.31	1786
June 30th 2019, 6:27:07 a	0.31	1779
June 30th 2019, 6:28:10 a	0.32	1795
June 30th 2019, 6:30:08 a	0.32	1791
June 30th 2019, 6:31:06 a	0.31	1794
June 30th 2019, 6:32:07 a	0.3	1826
June 30th 2019, 6:33:07 a	0.32	1796
June 30th 2019, 6:34:07 a	0.32	1809
June 30th 2019, 6:35:07 a	0.32	1786
June 30th 2019, 6:36:07 a	0.32	1770
June 30th 2019, 6:38:12 a	0.31	1814
June 30th 2019, 6:39:07 a	0.32	1795
June 30th 2019, 6:40:09 a	0.32	1782
June 30th 2019, 6:41:07 a	0.32	1786
June 30th 2019, 6:42:07 a	0.32	1796
June 30th 2019, 6:43:07 a	0.28	1793
June 30th 2019, 6:44:07 a	0.31	1799
June 30th 2019, 6:45:07 a	0.32	1813
June 30th 2019, 6:46:07 a	0.32	1767
June 30th 2019, 6:47:07 a	0.32	1842
June 30th 2019, 6:48:07 a	0.32	1787
June 30th 2019, 6:49:11 a	0.32	1763
June 30th 2019, 6:50:07 a	0.32	1778
June 30th 2019, 6:51:08 a	0.32	1829
June 30th 2019, 6:52:07 a	0.32	1807
June 30th 2019, 6:53:08 a	0.32	1758
June 30th 2019, 6:54:07 a	0.32	1797
June 30th 2019, 6:55:08 a	0.3	1788
June 30th 2019, 6:56:09 a	0.32	1807
June 30th 2019, 6:57:07 a	0.32	1788
June 30th 2019, 6:58:11 a	0.32	1809
June 30th 2019, 6:59:07 a	0.32	1795
June 30th 2019, 7:00:08 a	0.32	1779
June 30th 2019, 7:01:08 a	0.32	1762
June 30th 2019, 7:02:08 a	0.3	1772
June 30th 2019, 7:03:10 a	0.32	1757
June 30th 2019, 7:05:08 a	0.33	1805
June 30th 2019, 7:06:08 a	0.32	1798
June 30th 2019, 7:07:08 a	0.32	1873
June 30th 2019, 7:08:08 a	0.32	1869
June 30th 2019, 7:09:14 a	0.31	1774
June 30th 2019, 7:10:08 a	0.32	1769
June 30th 2019, 7:11:08 a	0.32	1793
June 30th 2019, 7:12:08 a	0.31	1854
June 30th 2019, 7:13:09 a	0.32	1781
June 30th 2019, 7:14:08 a	0.3	1821
June 30th 2019, 7:15:08 a	0.32	1785
June 30th 2019, 7:16:08 a	0.33	1797
June 30th 2019, 7:17:08 a	0.32	1795
June 30th 2019, 7:18:11 a	0.32	1805
June 30th 2019, 7:19:08 a	0.31	1780
June 30th 2019, 7:20:09 a	0.31	1781
June 30th 2019, 7:21:08 a	0.32	1790
June 30th 2019, 7:22:08 a	0.32	1768
June 30th 2019, 7:23:09 a	0.32	1817
June 30th 2019, 7:24:09 a	0.31	1785
June 30th 2019, 7:25:09 a	0.32	1810
June 30th 2019, 7:26:09 a	0.32	1765
June 30th 2019, 7:27:09 a	0.32	1754
June 30th 2019, 7:28:10 a	0.32	1746
June 30th 2019, 7:29:08 a	0.32	1872
June 30th 2019, 7:30:10 a	0.31	1810
June 30th 2019, 7:31:08 a	0.32	1790
June 30th 2019, 7:32:09 a	0.32	1837
June 30th 2019, 7:33:09 a	0.32	1756
June 30th 2019, 7:34:09 a	0.31	1823
June 30th 2019, 7:35:09 a	0.31	1842
June 30th 2019, 7:36:09 a	0.32	1793
June 30th 2019, 7:37:09 a	0.32	1787
June 30th 2019, 7:38:09 a	0.31	1795
June 30th 2019, 7:39:09 a	0.32	1846
June 30th 2019, 7:40:11 a	0.32	1741
June 30th 2019, 7:42:09 a	0.32	1793
June 30th 2019, 7:43:09 a	0.31	1792
June 30th 2019, 7:44:10 a	0.32	1769
June 30th 2019, 7:45:09 a	0.32	1793
June 30th 2019, 7:46:09 a	0.32	1779
June 30th 2019, 7:47:12 a	0.31	1792
June 30th 2019, 7:48:09 a	0.32	1783
June 30th 2019, 7:49:11 a	0.33	1792
June 30th 2019, 7:50:10 a	0.31	1779
June 30th 2019, 7:51:10 a	0.32	1793
June 30th 2019, 7:52:10 a	0.32	1844
June 30th 2019, 7:53:10 a	0.31	1781
June 30th 2019, 7:54:10 a	0.31	1789
June 30th 2019, 7:55:10 a	0.31	1787
June 30th 2019, 7:56:10 a	0.31	1762
June 30th 2019, 7:57:09 a	0.31	1774
June 30th 2019, 7:58:10 a	0.32	1796
June 30th 2019, 7:59:10 a	0.32	1796
June 30th 2019, 8:00:10 a	0.31	1781
June 30th 2019, 8:01:10 a	0.32	1798
June 30th 2019, 8:02:10 a	0.32	1795
June 30th 2019, 8:03:10 a	0.31	1762
June 30th 2019, 8:04:10 a	0.32	1753
June 30th 2019, 8:05:10 a	0.31	1786
June 30th 2019, 8:06:10 a	0.32	1813
June 30th 2019, 8:07:10 a	0.32	1795
June 30th 2019, 8:08:10 a	0.31	1798
June 30th 2019, 8:09:10 a	0.32	1791
June 30th 2019, 8:10:10 a	0.32	1778
June 30th 2019, 8:11:10 a	0.32	1787
June 30th 2019, 8:12:10 a	0.31	1794
June 30th 2019, 8:13:11 a	0.31	1778
June 30th 2019, 8:14:10 a	0.32	1788
June 30th 2019, 8:15:10 a	0.32	1752
June 30th 2019, 8:16:10 a	0.32	1778
June 30th 2019, 8:17:13 a	0.32	1780
June 30th 2019, 8:18:10 a	0.33	1791
June 30th 2019, 8:19:10 a	0.32	1799
June 30th 2019, 8:20:12 a	0.32	1791
June 30th 2019, 8:21:10 a	0.32	1774
June 30th 2019, 8:22:11 a	0.32	1790
June 30th 2019, 8:23:13 a	0.33	1765
June 30th 2019, 8:24:10 a	0.32	1775
June 30th 2019, 8:25:10 a	0.33	1710
June 30th 2019, 8:26:10 a	0.29	1778
June 30th 2019, 8:27:11 a	0.32	1780
June 30th 2019, 8:28:11 a	0.33	1789
June 30th 2019, 8:29:11 a	0.33	1791
June 30th 2019, 8:30:10 a	0.33	1765
June 30th 2019, 8:31:11 a	0.33	1791
June 30th 2019, 8:32:10 a	0.33	1785
June 30th 2019, 8:34:13 a	0.33	1777
June 30th 2019, 8:35:11 a	0.33	1793
June 30th 2019, 8:36:11 a	0.33	1754
June 30th 2019, 8:40:11 a	0.33	1792
June 30th 2019, 8:42:11 a	0.32	1804
June 30th 2019, 8:43:11 a	0.33	1798
June 30th 2019, 8:44:12 a	0.33	1791
June 30th 2019, 8:45:11 a	0.33	1789
June 30th 2019, 8:46:11 a	0.33	1788
June 30th 2019, 8:48:15 a	0.33	1799
June 30th 2019, 8:50:15 a	0.33	1786
June 30th 2019, 8:51:11 a	0.3	1769
June 30th 2019, 8:52:11 a	0.33	1741
June 30th 2019, 8:54:11 a	0.33	1767
June 30th 2019, 8:56:11 a	0.33	1794
June 30th 2019, 8:57:12 a	0.33	1795
June 30th 2019, 8:58:12 a	0.33	1798
June 30th 2019, 8:59:13 a	0.33	1803
June 30th 2019, 9:00:11 a	0.32	1775
June 30th 2019, 9:02:21 a	0.31	1788
June 30th 2019, 9:04:12 a	0.33	1793
June 30th 2019, 9:05:12 a	0.32	1792
June 30th 2019, 9:08:13 a	0.33	1841
June 30th 2019, 9:09:12 a	0.33	1774
June 30th 2019, 9:12:13 a	0.33	1782
June 30th 2019, 9:13:15 a	0.33	1782
June 30th 2019, 9:15:14 a	0.33	1799
June 30th 2019, 9:17:12 a	0.33	1775
June 30th 2019, 9:18:16 a	0.33	1822
June 30th 2019, 9:19:13 a	0.33	1792
June 30th 2019, 9:21:13 a	0.34	1831
June 30th 2019, 9:23:14 a	0.34	1773
June 30th 2019, 9:24:13 a	0.34	1776
June 30th 2019, 9:25:12 a	0.33	1785
June 30th 2019, 9:26:13 a	0.34	1785
June 30th 2019, 9:28:18 a	0.32	1699
June 30th 2019, 9:29:12 a	0.33	1774
June 30th 2019, 9:30:13 a	0.33	1795
June 30th 2019, 9:31:13 a	0.33	1768
June 30th 2019, 9:32:14 a	0.33	1852
June 30th 2019, 9:33:13 a	0.33	1803
June 30th 2019, 9:34:15 a	0.33	1830
June 30th 2019, 9:36:14 a	0.33	1796
June 30th 2019, 9:37:13 a	0.34	1800
June 30th 2019, 9:38:13 a	0.33	1732
June 30th 2019, 9:39:13 a	0.32	1800
June 30th 2019, 9:40:13 a	0.34	1796
June 30th 2019, 9:41:14 a	0.33	1734
June 30th 2019, 9:42:13 a	0.34	1791
June 30th 2019, 9:43:13 a	0.33	1765
June 30th 2019, 9:44:13 a	0.33	1776
June 30th 2019, 9:45:14 a	0.33	1782
June 30th 2019, 9:46:14 a	0.34	1734
June 30th 2019, 9:47:14 a	0.33	1785
June 30th 2019, 9:48:14 a	0.34	1797
June 30th 2019, 9:49:14 a	0.34	1787
June 30th 2019, 9:50:13 a	0.33	1758
June 30th 2019, 9:51:14 a	0.34	1791
June 30th 2019, 9:52:14 a	0.31	1869
June 30th 2019, 9:53:14 a	0.34	1820
June 30th 2019, 9:54:14 a	0.31	1789
June 30th 2019, 9:55:14 a	0.33	1806
June 30th 2019, 9:56:14 a	0.3	1827
June 30th 2019, 9:57:13 a	0.34	1756
June 30th 2019, 9:58:14 a	0.3	1779
June 30th 2019, 9:59:14 a	0.33	1785
June 30th 2019, 10:00:14 a	0.33	1861
June 30th 2019, 10:01:14 a	0.34	1783
June 30th 2019, 10:02:14 a	0.33	1799
June 30th 2019, 10:03:15 a	0.32	1810
June 30th 2019, 10:04:14 a	0.33	1786
June 30th 2019, 10:05:14 a	0.34	1793
June 30th 2019, 10:06:14 a	0.34	1838
June 30th 2019, 10:07:14 a	0.33	1780
June 30th 2019, 10:08:14 a	0.33	1787
June 30th 2019, 10:09:14 a	0.33	1769
June 30th 2019, 10:10:14 a	0.33	1760
June 30th 2019, 10:11:14 a	0.33	1796
June 30th 2019, 10:12:14 a	0.33	1797
June 30th 2019, 10:13:14 a	0.33	1775
June 30th 2019, 10:14:14 a	0.33	1787
June 30th 2019, 10:15:14 a	0.33	1744
June 30th 2019, 10:16:15 a	0.33	1763
June 30th 2019, 10:17:15 a	0.33	1804
June 30th 2019, 10:18:15 a	0.33	1784
June 30th 2019, 10:19:14 a	0.29	1785
June 30th 2019, 10:20:15 a	0.33	1758
June 30th 2019, 10:21:15 a	0.33	1765
June 30th 2019, 10:22:15 a	0.33	1798
June 30th 2019, 10:23:15 a	0.33	1795
June 30th 2019, 10:24:14 a	0.33	1818
June 30th 2019, 10:25:16 a	0.33	1788
June 30th 2019, 10:26:15 a	0.32	1803
June 30th 2019, 10:27:16 a	0.33	1794
June 30th 2019, 10:28:15 a	0.33	1785
June 30th 2019, 10:29:15 a	0.33	1781
June 30th 2019, 10:30:15 a	0.32	1794
June 30th 2019, 10:31:15 a	0.33	1798
June 30th 2019, 10:32:15 a	0.33	1733
June 30th 2019, 10:33:15 a	0.33	1743
June 30th 2019, 10:34:15 a	0.34	1813
June 30th 2019, 10:35:15 a	0.33	1806
June 30th 2019, 10:36:15 a	0.33	1756
June 30th 2019, 10:37:15 a	0.33	1789
June 30th 2019, 10:38:15 a	0.33	1804
June 30th 2019, 10:39:16 a	0.33	1761
June 30th 2019, 10:40:16 a	0.33	1806
June 30th 2019, 10:41:15 a	0.33	1779
June 30th 2019, 10:42:15 a	0.33	1845
June 30th 2019, 10:43:16 a	0.33	1790
June 30th 2019, 10:44:16 a	0.33	1795
June 30th 2019, 10:45:16 a	0.32	1795
June 30th 2019, 10:46:15 a	0.33	1794
June 30th 2019, 10:47:16 a	0.32	1781
June 30th 2019, 10:48:15 a	0.33	1805
June 30th 2019, 10:49:16 a	0.33	1847
June 30th 2019, 10:50:16 a	0.33	1785
June 30th 2019, 10:51:16 a	0.33	1767
June 30th 2019, 10:52:17 a	0.33	1789
June 30th 2019, 10:53:16 a	0.27	1791
June 30th 2019, 10:54:16 a	0.32	1794
June 30th 2019, 10:55:16 a	0.33	1772
June 30th 2019, 10:56:16 a	0.33	1783
June 30th 2019, 10:57:16 a	0.32	1784
June 30th 2019, 10:58:16 a	0.33	1840
June 30th 2019, 10:59:16 a	0.33	1789
June 30th 2019, 11:00:16 a	0.33	1784
June 30th 2019, 11:01:16 a	0.29	1767
June 30th 2019, 11:02:16 a	0.33	1766
June 30th 2019, 11:03:16 a	0.3	1784
June 30th 2019, 11:04:17 a	0.33	1794
June 30th 2019, 11:05:16 a	0.33	1793
June 30th 2019, 11:06:16 a	0.33	1776
June 30th 2019, 11:07:18 a	0.33	1754
June 30th 2019, 11:08:16 a	0.33	1794
June 30th 2019, 11:09:16 a	0.33	1790
June 30th 2019, 11:10:16 a	0.33	1800
June 30th 2019, 11:11:16 a	0.32	1798
June 30th 2019, 11:12:16 a	0.32	1801
June 30th 2019, 11:13:17 a	0.33	1763
June 30th 2019, 11:14:16 a	0.32	1760
June 30th 2019, 11:15:17 a	0.31	1779
June 30th 2019, 11:16:18 a	0.33	1799
June 30th 2019, 11:17:17 a	0.29	1794
June 30th 2019, 11:18:17 a	0.32	1754
June 30th 2019, 11:19:17 a	0.33	1792
June 30th 2019, 11:20:17 a	0.32	1791
June 30th 2019, 11:21:18 a	0.32	1781
June 30th 2019, 11:22:16 a	0.32	1789
June 30th 2019, 11:23:17 a	0.32	1846
June 30th 2019, 11:24:17 a	0.32	1814
June 30th 2019, 11:25:17 a	0.32	1755
June 30th 2019, 11:26:16 a	0.33	1805
June 30th 2019, 11:27:17 a	0.31	1790
June 30th 2019, 11:28:17 a	0.32	1797
June 30th 2019, 11:29:18 a	0.32	1789
June 30th 2019, 11:30:17 a	0.32	1789
June 30th 2019, 11:31:17 a	0.33	1818
June 30th 2019, 11:32:17 a	0.31	1774
June 30th 2019, 11:33:17 a	0.33	1719
June 30th 2019, 11:34:17 a	0.32	1790
June 30th 2019, 11:35:17 a	0.33	1803
June 30th 2019, 11:36:17 a	0.33	1777
June 30th 2019, 11:37:18 a	0.32	1829
June 30th 2019, 11:38:17 a	0.33	1791
June 30th 2019, 11:39:17 a	0.32	1787
June 30th 2019, 11:40:18 a	0.32	1825
June 30th 2019, 11:41:18 a	0.32	1766
June 30th 2019, 11:42:19 a	0.32	1781
June 30th 2019, 11:43:17 a	0.32	1719
June 30th 2019, 11:44:17 a	0.31	1768
June 30th 2019, 11:45:18 a	0.32	1725
June 30th 2019, 11:46:17 a	0.31	1754
June 30th 2019, 11:47:18 a	0.32	1786
June 30th 2019, 11:48:18 a	0.29	1771
June 30th 2019, 11:49:18 a	0.32	1800
June 30th 2019, 11:50:18 a	0.31	1795
June 30th 2019, 11:51:17 a	0.32	1756
June 30th 2019, 11:52:18 a	0.31	1768
June 30th 2019, 11:53:19 a	0.32	1793
June 30th 2019, 11:54:18 a	0.31	1784
June 30th 2019, 11:55:17 a	0.32	1796
June 30th 2019, 11:56:18 a	0.32	1755
June 30th 2019, 11:57:18 a	0.31	1788
June 30th 2019, 11:58:18 a	0.32	1825
June 30th 2019, 11:59:18 a	0.32	1775
June 30th 2019, 12:00:19 p	0.32	1802
June 30th 2019, 12:01:18 p	0.31	1804
June 30th 2019, 12:02:18 p	0.32	1760
June 30th 2019, 12:04:19 p	0.32	1753
June 30th 2019, 12:05:19 p	0.32	1783
June 30th 2019, 12:06:18 p	0.29	1791
June 30th 2019, 12:07:18 p	0.32	1843
June 30th 2019, 12:08:18 p	0.32	1793
June 30th 2019, 12:09:18 p	0.32	1816
June 30th 2019, 12:10:18 p	0.32	1755
June 30th 2019, 12:11:19 p	0.32	1767
June 30th 2019, 12:12:18 p	0.32	1745
June 30th 2019, 12:13:19 p	0.32	1791
June 30th 2019, 12:14:19 p	0.3	1762
June 30th 2019, 12:15:19 p	0.31	1772

June 30th 2019, 12:16:19 p	0.31	1847
June 30th 2019, 12:17:18 p	0.32	1795
June 30th 2019, 12:18:18 p	0.32	1810
June 30th 2019, 12:19:19 p	0.3	1770
June 30th 2019, 12:20:19 p	0.32	1839
June 30th 2019, 12:21:19 p	0.32	1796
June 30th 2019, 12:22:20 p	0.32	1786
June 30th 2019, 12:23:19 p	0.32	1810
June 30th 2019, 12:24:19 p	0.32	1804
June 30th 2019, 12:25:19 p	0.32	1792
June 30th 2019, 12:26:19 p	0.32	1787
June 30th 2019, 12:27:19 p	0.31	1779
June 30th 2019, 12:28:19 p	0.32	1801
June 30th 2019, 12:29:19 p	0.32	1782
June 30th 2019, 12:30:19 p	0.32	1767
June 30th 2019, 12:31:19 p	0.32	1757
June 30th 2019, 12:32:19 p	0.32	1776
June 30th 2019, 12:33:19 p	0.32	1797
June 30th 2019, 12:34:19 p	0.3	1794
June 30th 2019, 12:35:19 p	0.32	1788
June 30th 2019, 12:36:19 p	0.32	1751
June 30th 2019, 12:38:19 p	0.32	1789
June 30th 2019, 12:39:19 p	0.32	1796
June 30th 2019, 12:40:20 p	0.32	1788
June 30th 2019, 12:41:20 p	0.31	1789
June 30th 2019, 12:42:19 p	0.32	1777
June 30th 2019, 12:43:20 p	0.32	1799
June 30th 2019, 12:44:20 p	0.31	1801
June 30th 2019, 12:45:20 p	0.32	1784
June 30th 2019, 12:46:20 p	0.32	1785
June 30th 2019, 12:47:20 p	0.31	1823
June 30th 2019, 12:48:20 p	0.32	1836
June 30th 2019, 12:49:20 p	0.32	1793
June 30th 2019, 12:50:19 p	0.32	1720
June 30th 2019, 12:51:20 p	0.21	1752
June 30th 2019, 12:52:19 p	0.31	1796
June 30th 2019, 12:53:20 p	0.32	1785
June 30th 2019, 12:54:20 p	0.31	1728
June 30th 2019, 12:55:20 p	0.32	1800
June 30th 2019, 12:56:20 p	0.31	1813
June 30th 2019, 12:57:20 p	0.32	1822
June 30th 2019, 12:58:20 p	0.31	1751
June 30th 2019, 12:59:20 p	0.32	1785
June 30th 2019, 1:00:20 p	0.32	1791
June 30th 2019, 1:01:20 p	0.31	1754
June 30th 2019, 1:02:20 p	0.31	1784
June 30th 2019, 1:03:20 p	0.32	1802
June 30th 2019, 1:04:20 p	0.32	1786
June 30th 2019, 1:05:21 p	0.32	1805
June 30th 2019, 1:06:20 p	0.32	1794
June 30th 2019, 1:07:20 p	0.32	1771
June 30th 2019, 1:08:20 p	0.3	1804
June 30th 2019, 1:09:20 p	0.32	1785
June 30th 2019, 1:10:20 p	0.32	1799
June 30th 2019, 1:11:20 p	0.32	1783
June 30th 2019, 1:12:22 p	0.31	1759
June 30th 2019, 1:13:20 p	0.32	1777
June 30th 2019, 1:14:21 p	0.32	1850
June 30th 2019, 1:15:20 p	0.32	1852
June 30th 2019, 1:16:20 p	0.31	1810
June 30th 2019, 1:17:20 p	0.32	1781
June 30th 2019, 1:18:22 p	0.32	1789
June 30th 2019, 1:19:20 p	0.31	1766
June 30th 2019, 1:20:20 p	0.32	1733
June 30th 2019, 1:21:21 p	0.26	1802
June 30th 2019, 1:22:21 p	0.32	1781
June 30th 2019, 1:23:21 p	0.32	1772
June 30th 2019, 1:24:21 p	0.31	1750
June 30th 2019, 1:25:21 p	0.32	1774
June 30th 2019, 1:26:21 p	0.32	1782
June 30th 2019, 1:27:21 p	0.32	1813
June 30th 2019, 1:28:21 p	0.32	1756
June 30th 2019, 1:29:21 p	0.31	1811
June 30th 2019, 1:30:21 p	0.32	1782
June 30th 2019, 1:31:21 p	0.32	1782
June 30th 2019, 1:32:21 p	0.32	1830
June 30th 2019, 1:33:22 p	0.31	1786
June 30th 2019, 1:34:22 p	0.32	1788
June 30th 2019, 1:35:22 p	0.18	1777
June 30th 2019, 1:36:21 p	0.32	1810
June 30th 2019, 1:37:22 p	0.31	1800
June 30th 2019, 1:38:22 p	0.32	1792
June 30th 2019, 1:39:22 p	0.32	1830
June 30th 2019, 1:40:22 p	0.3	1746
June 30th 2019, 1:41:22 p	0.32	1790
June 30th 2019, 1:42:21 p	0.32	1766
June 30th 2019, 1:43:22 p	0.31	1794
June 30th 2019, 1:44:21 p	0.32	1767
June 30th 2019, 1:45:22 p	0.32	1785
June 30th 2019, 1:46:21 p	0.3	1792
June 30th 2019, 1:47:22 p	0.32	1787
June 30th 2019, 1:48:21 p	0.31	1812
June 30th 2019, 1:49:22 p	0.32	1787
June 30th 2019, 1:50:22 p	0.31	1826
June 30th 2019, 1:51:22 p	0.31	1772
June 30th 2019, 1:52:22 p	0.32	1783
June 30th 2019, 1:53:22 p	0.32	1795
June 30th 2019, 1:54:22 p	0.32	1784
June 30th 2019, 1:55:22 p	0.3	1808
June 30th 2019, 1:56:22 p	0.32	1791
June 30th 2019, 1:57:22 p	0.32	1742
June 30th 2019, 1:58:22 p	0.32	1780
June 30th 2019, 1:59:22 p	0.31	1794
June 30th 2019, 2:00:22 p	0.32	1775
June 30th 2019, 2:01:22 p	0.31	1788
June 30th 2019, 2:02:22 p	0.32	1787
June 30th 2019, 2:03:22 p	0.31	1781
June 30th 2019, 2:04:22 p	0.32	1761
June 30th 2019, 2:05:22 p	0.32	1782
June 30th 2019, 2:06:23 p	0.32	1794
June 30th 2019, 2:07:23 p	0.31	1778
June 30th 2019, 2:08:22 p	0.32	1802
June 30th 2019, 2:09:22 p	0.32	1742
June 30th 2019, 2:10:22 p	0.32	1796
June 30th 2019, 2:12:24 p	0.31	1787
June 30th 2019, 2:13:23 p	0.31	1750
June 30th 2019, 2:14:23 p	0.32	1766
June 30th 2019, 2:15:23 p	0.32	1790
June 30th 2019, 2:16:23 p	0.3	1793
June 30th 2019, 2:17:23 p	0.31	1777
June 30th 2019, 2:18:23 p	0.32	1792
June 30th 2019, 2:19:23 p	0.32	1799
June 30th 2019, 2:20:23 p	0.32	1786
June 30th 2019, 2:21:22 p	0.32	1740
June 30th 2019, 2:22:23 p	0.29	1795
June 30th 2019, 2:23:23 p	0.32	1788
June 30th 2019, 2:24:23 p	0.32	1819
June 30th 2019, 2:25:23 p	0.3	1797
June 30th 2019, 2:26:23 p	0.32	1776
June 30th 2019, 2:27:23 p	0.31	1786
June 30th 2019, 2:28:23 p	0.32	1763
June 30th 2019, 2:29:23 p	0.3	1786
June 30th 2019, 2:30:23 p	0.32	1771
June 30th 2019, 2:31:23 p	0.32	1783
June 30th 2019, 2:32:23 p	0.32	1781
June 30th 2019, 2:33:23 p	0.32	1795
June 30th 2019, 2:34:23 p	0.31	1769
June 30th 2019, 2:35:24 p	0.3	1765
June 30th 2019, 2:36:24 p	0.32	1769
June 30th 2019, 2:37:23 p	0.32	1788
June 30th 2019, 2:38:24 p	0.32	1786
June 30th 2019, 2:39:23 p	0.32	1774
June 30th 2019, 2:40:23 p	0.32	1791
June 30th 2019, 2:41:23 p	0.32	1765
June 30th 2019, 2:42:24 p	0.32	1778
June 30th 2019, 2:43:23 p	0.32	1776
June 30th 2019, 2:44:24 p	0.32	1771
June 30th 2019, 2:45:24 p	0.32	1793
June 30th 2019, 2:46:24 p	0.32	1819
June 30th 2019, 2:47:24 p	0.32	1818
June 30th 2019, 2:48:23 p	0.3	1723
June 30th 2019, 2:49:24 p	0.32	1786
June 30th 2019, 2:51:24 p	0.32	1787
June 30th 2019, 2:52:24 p	0.29	1777
June 30th 2019, 2:53:24 p	0.32	1791
June 30th 2019, 2:54:24 p	0.32	1778
June 30th 2019, 2:57:29 p	0.32	1788
June 30th 2019, 2:59:25 p	0.32	1783
June 30th 2019, 3:01:25 p	0.32	1820
June 30th 2019, 3:02:27 p	0.32	1812
June 30th 2019, 3:03:24 p	0.3	1786
June 30th 2019, 3:04:24 p	0.32	1754
June 30th 2019, 3:05:24 p	0.32	1787
June 30th 2019, 3:06:24 p	0.31	1780
